fzr-1	0.229437
cdc-14/fzy-1	0.229437
cdk-1/cyclinB	0.178849
cki-1	0.178849
cul-1/lin-23	0.020090
lin-35/efl-1/dpl-1	0.020090
cdc-25.1	0.000000
cdk-2/cyclinE	0.000000
